referencia,ano_foto,descripcion,url_ficha,url_imagen_resultado,carpeta_imagen,fondo_o_procedencia,tipo_clasificacion,criterio_clasificacion,uso_recomendado
59532,1987 - 1987,Retrato de Marta Chaparro Indurain recién elegida cantinera de Behobia (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59532,https://www.irun.org/fototeca/fcruz208/59532.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59533,1987 - 1987,Retrato de Marta Chaparro Indurain recién elegida cantinera de Behobia (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59533,https://www.irun.org/fototeca/fcruz208/59533.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59534,1987 - 1987,Retrato de Yolanda Lekuona Ercibengoa recién elegida cantinera de Ventas...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59534,https://www.irun.org/fototeca/fcruz208/59534.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59535,1987 - 1987,Retrato de Yolanda Lekuona Ercibengoa recién elegida cantinera de Ventas...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59535,https://www.irun.org/fototeca/fcruz208/59535.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59536,1987 - 1987,Retrato de Yolanda Lekuona Ercibengoa recién elegida cantinera de Ventas...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59536,https://www.irun.org/fototeca/fcruz208/59536.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59537,1987 - 1987,Retrato de Pía Gainza Taberna recién elegida cantinera de Meaka (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59537,https://www.irun.org/fototeca/fcruz208/59537.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59538,1987 - 1987,Retrato de Pía Gainza Taberna recién elegida cantinera de Meaka (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59538,https://www.irun.org/fototeca/fcruz208/59538.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59539,1987 - 1987,Retrato de Pía Gainza Taberna recién elegida cantinera de Meaka (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59539,https://www.irun.org/fototeca/fcruz208/59539.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59540,1987 - 1987,Retrato de Junkal Etxeberria Lekuona recién elegida cantinera de Bidasoa...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59540,https://www.irun.org/fototeca/fcruz208/59540.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59541,1987 - 1987,Retrato de Junkal Etxeberria Lekuona recién elegida cantinera de Bidasoa...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59541,https://www.irun.org/fototeca/fcruz208/59541.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59542,1987 - 1987,Retrato de Junkal Etxeberria Lekuona recién elegida cantinera de Bidasoa...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59542,https://www.irun.org/fototeca/fcruz208/59542.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59543,1987 - 1987,Retrato de Sonia Garrido García recién elegida cantinera de San Miguel (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59543,https://www.irun.org/fototeca/fcruz208/59543.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59544,1987 - 1987,Retrato de Sonia Garrido García recién elegida cantinera de San Miguel (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59544,https://www.irun.org/fototeca/fcruz208/59544.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59545,1987 - 1987,Retrato de Sonia Garrido García recién elegida cantinera de San Miguel (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59545,https://www.irun.org/fototeca/fcruz208/59545.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59546,1987 - 1987,Retrato de María Ángeles Aranburu Irigoien recién elegida cantinera de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59546,https://www.irun.org/fototeca/fcruz208/59546.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59547,1987 - 1987,Retrato de María Ángeles Aranburu Irigoien recién elegida cantinera de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59547,https://www.irun.org/fototeca/fcruz208/59547.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59548,1987 - 1987,Retrato de María Ángeles Aranburu Irigoien recién elegida cantinera de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59548,https://www.irun.org/fototeca/fcruz208/59548.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59549,1987 - 1987,Retrato de Maite Gaztelumendi Estonba recién elegida cantinera de Ama Shantalen...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59549,https://www.irun.org/fototeca/fcruz208/59549.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59550,1987 - 1987,Retrato de Maite Gaztelumendi Estonba recién elegida cantinera de Ama Shantalen...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59550,https://www.irun.org/fototeca/fcruz208/59550.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59551,1987 - 1987,Retrato de Maite Gaztelumendi Estonba recién elegida cantinera de Ama Shantalen...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59551,https://www.irun.org/fototeca/fcruz208/59551.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59552,1987 - 1987,Retrato de Junkal Larraza Salaberria recién elegida cantinera de Anaka (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59552,https://www.irun.org/fototeca/fcruz208/59552.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59553,1987 - 1987,Retrato de Junkal Larraza Salaberria recién elegida cantinera de Anaka (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59553,https://www.irun.org/fototeca/fcruz208/59553.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59554,1987 - 1987,Retrato de Junkal Larraza Salaberria recién elegida cantinera de Anaka (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59554,https://www.irun.org/fototeca/fcruz208/59554.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59555,1987 - 1987,Retrato de Junkal Larraza Salaberria recién elegida cantinera de Anaka (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59555,https://www.irun.org/fototeca/fcruz208/59555.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59556,1987 - 1987,Retrato de Pilar Requejo Lasa recién elegida cantinera de Buenos Amigos (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59556,https://www.irun.org/fototeca/fcruz208/59556.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59557,1987 - 1987,Retrato de Pilar Requejo Lasa recién elegida cantinera de Buenos Amigos (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59557,https://www.irun.org/fototeca/fcruz208/59557.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59558,1987 - 1987,Retrato de Pilar Requejo Lasa recién elegida cantinera de Buenos Amigos (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59558,https://www.irun.org/fototeca/fcruz208/59558.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59559,1987 - 1987,Retrato de Elena Aranburu Agirre recién elegida cantinera de Uranzu (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59559,https://www.irun.org/fototeca/fcruz208/59559.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59560,1987 - 1987,Retrato de Elena Aranburu Agirre recién elegida cantinera de Uranzu (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59560,https://www.irun.org/fototeca/fcruz208/59560.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59561,1987 - 1987,Retrato de Elena Aranburu Agirre recién elegida cantinera de Uranzu (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59561,https://www.irun.org/fototeca/fcruz208/59561.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59562,1987 - 1987,Retrato de Encarna San Juan Rozas recién elegida cantinera de Santiago (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59562,https://www.irun.org/fototeca/fcruz208/59562.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59563,1987 - 1987,Retrato de Encarna San Juan Rozas recién elegida cantinera de Santiago (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59563,https://www.irun.org/fototeca/fcruz208/59563.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59564,1987 - 1987,Retrato de Encarna San Juan Rozas recién elegida cantinera de Santiago (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59564,https://www.irun.org/fototeca/fcruz208/59564.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59565,1987 - 1987,Retrato de Albertina Fernández Franganillo recién elegida cantinera de Lapice...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59565,https://www.irun.org/fototeca/fcruz208/59565.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59566,1987 - 1987,Retrato de Albertina Fernández Franganillo recién elegida cantinera de Lapice...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59566,https://www.irun.org/fototeca/fcruz208/59566.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59567,1987 - 1987,Retrato de Albertina Fernández Franganillo recién elegida cantinera de Lapice...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59567,https://www.irun.org/fototeca/fcruz208/59567.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59568,1987 - 1987,Retrato de Albertina Fernández Franganillo recién elegida cantinera de Lapice...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59568,https://www.irun.org/fototeca/fcruz208/59568.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59569,1987 - 1987,Retrato de Idoia Olasagasti Abad recién elegida cantinera de Mendibil (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59569,https://www.irun.org/fototeca/fcruz208/59569.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59570,1987 - 1987,Retrato de Idoia Olasagasti Abad recién elegida cantinera de Mendibil (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59570,https://www.irun.org/fototeca/fcruz208/59570.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59571,1987 - 1987,Retrato de Idoia Olasagasti Abad recién elegida cantinera de Mendibil (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59571,https://www.irun.org/fototeca/fcruz208/59571.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59572,1987 - 1987,Retrato de Esther de la Iglesia Álvarez recién elegida cantinera de Azkenportu...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59572,https://www.irun.org/fototeca/fcruz208/59572.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59573,1987 - 1987,Retrato de Esther de la Iglesia Álvarez recién elegida cantinera de Azkenportu...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59573,https://www.irun.org/fototeca/fcruz208/59573.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59574,1987 - 1987,Retrato de Esther de la Iglesia Álvarez recién elegida cantinera de Azkenportu...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59574,https://www.irun.org/fototeca/fcruz208/59574.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59575,1987 - 1987,Retrato de Eugenia Iturria Allo recién elegida cantinera de Belaskoenea (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59575,https://www.irun.org/fototeca/fcruz208/59575.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59576,1987 - 1987,Retrato de Eugenia Iturria Allo recién elegida cantinera de Belaskoenea (1987)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59576,https://www.irun.org/fototeca/fcruz208/59576.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59577,1987 - 1987,Retrato de Lourdes Retuerto Serrano recién elegida cantinera de Artillería del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59577,https://www.irun.org/fototeca/fcruz208/59577.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59578,1987 - 1987,Retrato de Lourdes Retuerto Serrano recién elegida cantinera de Artillería del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59578,https://www.irun.org/fototeca/fcruz208/59578.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59579,1987 - 1987,Retrato de Lourdes Retuerto Serrano recién elegida cantinera de Artillería del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59579,https://www.irun.org/fototeca/fcruz208/59579.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59580,1988 - 1988,Retrato de Itziar Ollo Iriarte recién elegida cantinera de la Tamborrada del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59580,https://www.irun.org/fototeca/fcruz208/59580.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59581,1988 - 1988,Retrato de Itziar Ollo Iriarte recién elegida cantinera de la Tamborrada del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59581,https://www.irun.org/fototeca/fcruz208/59581.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59582,1988 - 1988,Retrato de Juncal Madrid Portugal recién elegida cantinera de la Banda de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59582,https://www.irun.org/fototeca/fcruz208/59582.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59583,1988 - 1988,Retrato de Juncal Madrid Portugal recién elegida cantinera de la Banda de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59583,https://www.irun.org/fototeca/fcruz208/59583.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59584,1988 - 1988,Retrato de Juncal Madrid Portugal recién elegida cantinera de la Banda de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59584,https://www.irun.org/fototeca/fcruz208/59584.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59585,1988 - 1988,Retrato de Ana Olazabal Narvarte recién elegida cantinera de Caballería del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59585,https://www.irun.org/fototeca/fcruz208/59585.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59586,1988 - 1988,Retrato de Ana Olazabal Narvarte recién elegida cantinera de Caballería del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59586,https://www.irun.org/fototeca/fcruz208/59586.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59587,1988 - 1988,Retrato de Gema Albisu Aguirre recién elegida cantinera de Behobia (1988)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59587,https://www.irun.org/fototeca/fcruz208/59587.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59588,1988 - 1988,Retrato de Gema Albisu Aguirre recién elegida cantinera de Behobia (1988)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59588,https://www.irun.org/fototeca/fcruz208/59588.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59589,1988 - 1988,Retrato de Lide Cipitria Odriozola recién elegida cantinera de Ventas (1988)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59589,https://www.irun.org/fototeca/fcruz208/59589.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59590,1988 - 1988,Retrato de Lide Cipitria Odriozola recién elegida cantinera de Ventas (1988)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59590,https://www.irun.org/fototeca/fcruz208/59590.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59591,1988 - 1988,Retrato de Begoña Aguirre Zuriarrain recién elegida cantinera de Meaka (1988)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59591,https://www.irun.org/fototeca/fcruz208/59591.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59592,1988 - 1988,Retrato de Begoña Aguirre Zuriarrain recién elegida cantinera de Meaka (1988)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59592,https://www.irun.org/fototeca/fcruz208/59592.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59593,1988 - 1988,Retrato de Begoña Aguirre Zuriarrain recién elegida cantinera de Meaka (1988)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59593,https://www.irun.org/fototeca/fcruz208/59593.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59594,1988 - 1988,Retrato de Mirari Maiz Garmendia recién elegida cantinera de Bidasoa (1988)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59594,https://www.irun.org/fototeca/fcruz208/59594.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59595,1988 - 1988,Retrato de Mirari Maiz Garmendia recién elegida cantinera de Bidasoa (1988)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59595,https://www.irun.org/fototeca/fcruz208/59595.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59596,1988 - 1988,Retrato de Mirari Maiz Garmendia recién elegida cantinera de Bidasoa (1988)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59596,https://www.irun.org/fototeca/fcruz208/59596.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59597,1988 - 1988,Retrato de Regina Manterola Gómez recién elegida cantinera de San Miguel...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59597,https://www.irun.org/fototeca/fcruz208/59597.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59598,1988 - 1988,Retrato de Regina Manterola Gómez recién elegida cantinera de San Miguel...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59598,https://www.irun.org/fototeca/fcruz208/59598.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59599,1988 - 1988,Retrato de Junkal Alzaga Ibargoien recién elegida cantinera de Olaberria...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59599,https://www.irun.org/fototeca/fcruz208/59599.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59600,1988 - 1988,Retrato de Juncal Alzaga Ibargoien recién elegida cantinera de Olaberria...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59600,https://www.irun.org/fototeca/fcruz208/59600.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59601,1988 - 1988,Retrato de Juncal Alzaga Ibargoien recién elegida cantinera de Olaberria...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59601,https://www.irun.org/fototeca/fcruz208/59601.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59602,1988 - 1988,Retrato de Juncal Alzaga Ibargoien recién elegida cantinera de Olaberria...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59602,https://www.irun.org/fototeca/fcruz208/59602.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59603,1988 - 1988,Retrato de Izaskun Dorronsoro Sanz recién elegida cantinera de Ama Shantalen...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59603,https://www.irun.org/fototeca/fcruz208/59603.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59604,1988 - 1988,Retrato de Izaskun Dorronsoro Sanz recién elegida cantinera de Ama Shantalen...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59604,https://www.irun.org/fototeca/fcruz208/59604.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59605,1988 - 1988,Retrato de Izaskun Dorronsoro Sanz recién elegida cantinera de Ama Shantalen...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59605,https://www.irun.org/fototeca/fcruz208/59605.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59606,1988 - 1988,Retrato de Izaskun Dorronsoro Sanz recién elegida cantinera de Ama Shantalen...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59606,https://www.irun.org/fototeca/fcruz208/59606.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
59607,1988 - 1988,Retrato de Amaia Garciandia Peña recién elegida cantinera de Anaka (1988)....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=59607,https://www.irun.org/fototeca/fcruz208/59607.jpg,fcruz208,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz208,requiere_confirmacion_archivo
