referencia,ano_foto,descripcion,url_ficha,url_imagen_resultado,carpeta_imagen,fondo_o_procedencia,tipo_clasificacion,criterio_clasificacion,uso_recomendado
24387,1986 - 1986,Las Cantineras de la edición del Alarde de 1986 en la sala capitular del...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24387,https://www.irun.org/fototeca/fcruz115/24387.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24388,1904 - 1904,"Maritxu Pocino, Cantinera de la Banda de Música en la edición del Alarde de 1904",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24388,https://www.irun.org/fototeca/fcruz115/24388.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
24389,1904 - 1904,"Maritxu Pocino, Cantinera de la Banda de Música en la edición del Alarde de 1904",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=24389,https://www.irun.org/fototeca/fcruz115/24389.tif,fcruz115,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz115,requiere_confirmacion_archivo
25001,1947 - 1948,"Retrato de Pilar Portu, cantinera de la Compañía de Olearso del Alarde de...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=25001,https://www.irun.org/fototeca/fcruz118/25001.tif,fcruz118,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz118,requiere_confirmacion_archivo
25061,1949 - 1949,"Retrato de cantinera (En el chasis, el autor anotó el apellido Rodríguez y el...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=25061,https://www.irun.org/fototeca/fcruz118/25061.tif,fcruz118,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz118,requiere_confirmacion_archivo
25062,1945 - 1946,"Paquita Echeverria, Cantinera de la Compañía Gora Arrantzale Gazteak del Alarde...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=25062,https://www.irun.org/fototeca/fcruz118/25062.tif,fcruz118,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz118,requiere_confirmacion_archivo
26363,1941 - 1941,Cantinera de Artillería del Alarde y Sargento acompañante en la plaza San Juan...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26363,https://www.irun.org/fototeca/fcruz123/26363.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26365,1962 - 1962,"Presentación de las Cantineras del Alarde en la carroza, el mismo año en que...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26365,https://www.irun.org/fototeca/fcruz123/26365.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26369,-,Cantinera bajando la Calle San Marcial. Alarde de San Marcial de Irun 1952 ó...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26369,https://www.irun.org/fototeca/fcruz123/26369.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26371,-,Compañía del Alarde con su cantinera enfilando la calle San Marcial. Alarde de...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26371,https://www.irun.org/fototeca/fcruz123/26371.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26374,1954 - 1954,"La Compañía de RENFE del Alarde con su cantinera, Julia Sánchez Leiza,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26374,https://www.irun.org/fototeca/fcruz123/26374.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26375,-,Compañía del Alarde de Irun con su Cantinera accediendo a la plaza San Juan....,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26375,https://www.irun.org/fototeca/fcruz123/26375.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26376,1957 - 1957,"Maite y Antonio Alapont, cantinera y sargento acompañante de la Tamborrada del...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26376,https://www.irun.org/fototeca/fcruz123/26376.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26377,1954 - 1954,"La Tamborrada del Alarde de Irun con su cantinera, Juncal Rodríguez Artia,...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26377,https://www.irun.org/fototeca/fcruz123/26377.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26384,1954 - 1954,"Teresa Susperregui, cantinera de la Compañía Santa Elena del Alarde en la calle...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26384,https://www.irun.org/fototeca/fcruz123/26384.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26385,-,Compañía del Alarde de Irun con su Cantinera a su paso por la calle San...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26385,https://www.irun.org/fototeca/fcruz123/26385.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26387,1954 - 1954,"Paquita Silván, cantinera de la escolta de Caballería del Alarde durante la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26387,https://www.irun.org/fototeca/fcruz123/26387.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26392,1972 - 1972,"La Compañía Lapice del Alarde con su cantinera, Karmele Genua, a su paso por la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26392,https://www.irun.org/fototeca/fcruz123/26392.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26400,-,Cantinera durante la descarga de una Compañía del Alarde. Foto Kruz,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26400,https://www.irun.org/fototeca/fcruz123/26400.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26406,1954 - 1954,"Amalia Zabalegui, Cantinera, y otros integrantes de la Batería de Artillería en...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26406,https://www.irun.org/fototeca/fcruz123/26406.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26409,1949 - 1950,"Compañía Olearso del Alarde de Hondarribia con Pepita Arribillaga, su Cantinera...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26409,https://www.irun.org/fototeca/fcruz123/26409.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26412,1947 - 1948,Compañía Gora Arrantzale Gazteak del Alarde de Hondarribia con Rosario...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26412,https://www.irun.org/fototeca/fcruz123/26412.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26415,1949 - 1950,Compañía Done Pedro Itsas Gizonen Kofradia del Alarde de Hondarribia con...,https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26415,https://www.irun.org/fototeca/fcruz123/26415.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26418,1969 - 1969,"Carmen Peña Othaiz, Cantinera de la Tamborrada del Alarde de San Marcial (1969)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26418,https://www.irun.org/fototeca/fcruz123/26418.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26419,1980 - 1980,"Loli Arocena, Cantinera de Behobia, saludando a su paso por la calle Larretxipi...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26419,https://www.irun.org/fototeca/fcruz123/26419.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26422,1956 - 1956,"Retrato de Juncal Garmendia, cantinera de la Compañía Bidasoa del Alarde en 1956",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26422,https://www.irun.org/fototeca/fcruz123/26422.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26423,1955 - 1955,"Isabel Ercibengoa, Cantinera de la Compañía Ventas del Alarde en 1955",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26423,https://www.irun.org/fototeca/fcruz123/26423.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26424,1947 - 1947,"Marisol Labrousse, cantinera de la Tamborrada del Alarde de Irun en 1947",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26424,https://www.irun.org/fototeca/fcruz123/26424.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26425,1956 - 1956,"Juncal Michelena, cantinera de la Compañía Anaka del Alarde en 1956",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26425,https://www.irun.org/fototeca/fcruz123/26425.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26426,1954 - 1954,"Julia Sánchez, Cantinera de la Compañía RENFE del Alarde de San Marcial (1954)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26426,https://www.irun.org/fototeca/fcruz123/26426.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26427,1957 - 1957,"Teresa Funez, Cantinera de la Banda de Música del Alarde (1957)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26427,https://www.irun.org/fototeca/fcruz123/26427.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26428,1955 - 1955,"Juncal Zabala, cantinera de la Compañía Anaka del Alarde en 1955",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26428,https://www.irun.org/fototeca/fcruz123/26428.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26429,1955 - 1955,"Juncal Zabala, cantinera de la Compañía Anaka del Alarde en 1955",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26429,https://www.irun.org/fototeca/fcruz123/26429.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26430,1955 - 1955,"Juncal Aguirrebarrena, cantinera de la Compañía Meaka del Alarde en 1955",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26430,https://www.irun.org/fototeca/fcruz123/26430.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26431,1955 - 1955,"María Luisa Ollo Aristegui, cantinera de la Compañía Buenos Amigos del Alarde...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26431,https://www.irun.org/fototeca/fcruz123/26431.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26432,1951 - 1951,"Retrato de Mercedes Echepare, cantinera de Buenos Amigos del Alarde en 1951",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26432,https://www.irun.org/fototeca/fcruz123/26432.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26433,1955 - 1955,"Lucía Garbayo, Cantinera de la Compañía RENFE del Alarde en 1955",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26433,https://www.irun.org/fototeca/fcruz123/26433.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26434,1957 - 1957,"María Luisa Aguirreche, cantinera de la Compañía Meaka del Alarde en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26434,https://www.irun.org/fototeca/fcruz123/26434.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26435,1956 - 1956,"Juncal Lecuona, cantinera de la Compañía Buenos Amigos del Alarde en 1956",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26435,https://www.irun.org/fototeca/fcruz123/26435.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26436,1957 - 1957,"Juncal Larruquert Aguirre, cantinera de la Compañía Buenos Amigos del Alarde en...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26436,https://www.irun.org/fototeca/fcruz123/26436.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26437,1954 - 1954,"María Antonia Amantegui, cantinera de la Compañía paseo Colón del Alarde en 1954",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26437,https://www.irun.org/fototeca/fcruz123/26437.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26438,1954 - 1954,"Juncal Galarza, cantinera de la Banda de Música del Alarde de Irun en 1954",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26438,https://www.irun.org/fototeca/fcruz123/26438.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26439,1954 - 1954,"Retrato de Martxeli Mugica Gascón, cantinera de la Compañía Ventas del Alarde...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26439,https://www.irun.org/fototeca/fcruz123/26439.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26440,1957 - 1957,"Juncal Larruquert Aguirre, cantinera de la Compañía Buenos Amigos del Alarde en...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26440,https://www.irun.org/fototeca/fcruz123/26440.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26441,1952 - 1952,"Eskarne Agesta, Cantinera de la Banda de música del Alarde de Irun en 1952",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26441,https://www.irun.org/fototeca/fcruz123/26441.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26442,1957 - 1957,"María del Carmen Cruz, cantinera de la Compañía Lapice en 1957",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26442,https://www.irun.org/fototeca/fcruz123/26442.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26443,1956 - 1956,"Juncal Michelena, cantinera de la Compañía Anaka del Alarde en 1956",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26443,https://www.irun.org/fototeca/fcruz123/26443.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26444,1955 - 1955,"Pepi Eguren, cantinera de la Compañía Mendelu del Alarde de Hondarribia en...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26444,https://www.irun.org/fototeca/fcruz123/26444.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26445,1954 - 1954,"María Antonia Amantegui Echezarreta, Cantinera de la Compañía del Paseo Colón...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26445,https://www.irun.org/fototeca/fcruz123/26445.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26446,1950 - 1950,"Joaquina Olaizola, cantinera de la Banda de música del Alarde de Irun en 1950",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26446,https://www.irun.org/fototeca/fcruz123/26446.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26447,1955 - 1955,"Gloria Mugica, cantinera de la Compañía Ama Xantalen del Alarde en 1955",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26447,https://www.irun.org/fototeca/fcruz123/26447.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26448,1955 - 1955,"María Luisa Lecanda, cantinera de la Compañía Real Unión en 1955",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26448,https://www.irun.org/fototeca/fcruz123/26448.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
26449,1955 - 1955,"Carmen Echeveste Toledo, Cantinera de la Compañía Santiago del Alarde en 1955",https://www.irun.org/archivo/fototeca_ficha.asp?texto=cantinera&ref=&ano=&offset=&referencia=26449,https://www.irun.org/fototeca/fcruz123/26449.tif,fcruz123,Fondo Kruz,inferido,Carpeta técnica de imagen: fcruz123,requiere_confirmacion_archivo
